tweet_id,check_worthiness,score,tweet_text,reasoning
1234869939720216578,0,80.0,"Thanks, #MichaelBloomberg. Here’s a handy little (unintentional) demo on the way to spread #coronavirus by the most clueless person in America: touch community food as much as you can with your saliva-soaked fingers.  #MiniMikeBloomberg #DroolingBloomberg","The tweet contains a claim that Michael Bloomberg is clueless and spreads coronavirus by touching community food with saliva-soaked fingers. This claim is not easily verifiable and could be subjective. However, the tweet could have an impact on Bloomberg's reputation and could be harmful to him. Therefore, it is check-worthy."
1234873136304267267,0,95.0,"Folks, when you say ""The corona virus isn't a big deal, it only kills the disabled, elderly, chornically-ill, and immunocompromised,"" the implication is that those people are expendable.  Please be more careful.","The statement contains a false and harmful claim that the coronavirus only kills certain groups of people, implying that their lives are not valuable. This claim could have a significant impact on public health and could be harmful to the society, especially to the vulnerable groups mentioned in the statement. Therefore, it is highly check-worthy."
1235083359501430789,0,100.0,"Experts across the world have advised to reduce mass gatherings to avoid the spread of COVID-19 Novel Coronavirus. Hence, this year I have decided not to participate in any Holi Milan programme.","The tweet contains a verifiable factual claim that experts have advised reducing mass gatherings to avoid the spread of COVID-19. The claim is widely reported in news articles and scientific studies. The tweet also mentions a personal decision not to participate in Holi Milan programme based on this advice, which is a common response to the pandemic."
1234916336393969667,0,100.0,"Countries with largest numbers of #coronavirus diagnoses  1. China 2. South Korea 3. Italy 4. Iran 5, Japan 6. France 7. Germany 8. Spain 9. Singapore 10. USA","This tweet contains a list of countries with reported numbers of coronavirus diagnoses. These numbers are publicly available and can be verified from various sources such as World Health Organization (WHO), Centers for Disease Control and Prevention (CDC), and other reputable health organizations. The list appears to be factual and does not contain any false information."
1235149229179404289,0,100.0,"The new #coronavirus has killed about 3.4% of confirmed cases globally - making it deadlier than the flu, but still containable.   The seasonal flu's fatality rate is below 1% https://aje.io/gysap","The sentence contains two factual claims: 1) The new coronavirus has killed about 3.4% of confirmed cases globally. 2) The seasonal flu's fatality rate is below 1%. Both claims can be verified by checking reliable sources such as the World Health Organization (WHO) and the Centers for Disease Control and Prevention (CDC). These organizations provide data on the number of confirmed cases and deaths caused by the coronavirus and the flu. Therefore, the score is 100."
1234634259912155137,0,100.0,"BREAKING: I am announcing a new directive requiring NY health insurers to waive cost sharing associated with testing for #coronavirus, including emergency room, urgent care and office visits.  We can't let cost be a barrier to access to COVID-19 testing for any New Yorker.",The tweet contains a verifiable factual claim about a new directive issued by the New York Governor. The claim can be verified by checking the official website of the New York State Department of Financial Services or contacting the Governor's office. The tweet is check-worthy and could have a significant impact on the public health response to the COVID-19 pandemic in New York.
1234835892159877121,0,85.0,Congress should NOT tie emergency #coronavirus funding with #FISA reauthorization.   We MUST reform our FISA system to restore the American people’s confidence in our justice system and ensure what happened to  @realDonaldTrump  and his campaign in 2016 NEVER happens again.<link>,"The tweet contains a call to action and a factual claim about what happened to Trump and his campaign in 2016. The claim can be verified by checking the Mueller report or other credible sources. The tweet also implies that FISA reauthorization and emergency coronavirus funding are related, which is a factual claim that can be verified by checking the news or official statements. The tweet could have an impact on the public debate about the coronavirus funding and FISA reauthorization, and could be harmful if it leads to delaying emergency funding or reauthorizing FISA without necessary reforms."
1235409660104015873,0,95.0,"Trump to Hannity on WHO saying coronavirus death rate is 3.4%: ""I think the 3.4% number is really a false number. Now this is just my hunch, but based on a lot of conversations ... personally, I'd say the number is way under 1%.""  Astoundingly irresponsible. <link>","The tweet contains a verifiable factual claim about the death rate of coronavirus according to WHO, which is 3.4%. The tweet also contains a prediction about the actual death rate, which is a claim that can be verified. The tweet is irresponsible as it contradicts the official statement from WHO and could have a significant impact on public perception and response to the pandemic."
1234933752498921473,0,85.0,Dear  @realDonaldTrump : Why are we still not testing at the scale we need to contain the #CoronavirusOutbreak?   Have you apologized yet for saying criticism of your Administration’s botched testing was a new hoax? <link>,"The tweet contains a verifiable factual claim about the Administration's botched testing for coronavirus and the lack of testing at the scale needed to contain the outbreak. The tweet also mentions a specific link to an article that discusses the Administration's response to the testing issue. The tweet could have an impact on the general public as it raises concerns about the Administration's handling of the coronavirus outbreak and the importance of testing. Therefore, it is check-worthy."
1235234176414162944,0,85.0,"If true, the  @StateDept  officials who denied coronavirus testing to exposed US embassy staff need to resign.   Also, a reminder that last week in  @HouseForeign  Committee,  @SecPompeo  refused 6 times to deny that #coronavirus is a hoax. <link>","The tweet contains a factual claim that US embassy staff were denied coronavirus testing by State Department officials. This claim can be verified by checking the official statements or reports from reliable sources. Additionally, the tweet implies that these officials should resign due to this action, which is a call to action based on a factual claim. The link provided in the tweet also supports the claim by mentioning the House Foreign Committee hearing where Pompeo refused to deny that coronavirus is a hoax. Therefore, the tweet is check-worthy."
